CC.Course_Number,CC.Section_Number,CC.TermID,CC.Expression,CC.StudentID
335,4,3300,"4-5(B,D,F,H)",887
408,5,3300,"2-3(B,D,F,H)",887
558,4,3302,"8-9(B,D,F,H)",887
718,1,3301,"4-5(A,C,E,G)",887
981,32,3301,"7(A,C,E,G)",887
983,32,3302,"7(A,C,E,G)",887
1170,8,3301,8-9(D),887
Junior HR,5,3300,1(A-H),887
1171,5,3302,6-7(E),888
330,2,3300,"4-5(A,C,E,G)",888
510L,5,3300,2-3(A),888
606,3,3300,"8-9(A,C,E,G)",888
981,31,3301,"6(A,C,E,G)",888
983,52,3302,"11(A,C,E,G)",888
106,5,3300,"12-13(A,C,E,G)",888
1170,9,3301,10-11(E),888
216,7,3300,"10-11(B,D,F,H)",888
411,2,3300,"2-3(B,D,F,H)",888
510,5,3300,"2-3(C,E,G)",888
558,3,3301,"8-9(B,D,F,H)",888
885,2,3302,"4-5(B,D,F,H)",888
922,1,3301,"6-7(B,D,F,H)",888
982,22,3301,"5(B,D,F,H)",888
984,41,3302,"8(B,D,F,H)",888
Junior HR,1,3300,1(A-H),888
927,1,3300,"14(B,D,F,H)",888
252,5,3300,"8-9(B,D,F,H)",892
411,2,3300,"2-3(B,D,F,H)",892
608,3,3300,"12-13(A,C,E,G)",892
806,2,3300,"14(B,D,F,H)",892
982,51,3301,"10(B,D,F,H)",892
984,51,3302,"10(B,D,F,H)",892
106,12,3300,"12-13(B,D,F,H)",892
335,2,3300,"8-9(A,C,E,G)",892
719,6,3302,"4-5(B,D,F,H)",892
850,1,3300,"10-11(A,C,E,G)",892
981,31,3301,"6(A,C,E,G)",892
983,31,3302,"6(A,C,E,G)",892
510,3,3300,"4-5(C,E,G)",892
1170,6,3301,6-7(F),892
1171,6,3302,6-7(F),892
510L,3,3300,4-5(A),892
Junior HR,2,3300,1(A-H),892
1170,10,3301,10-11(F),893
330,6,3300,"12-13(A,C,E,G)",893
981,22,3301,"5(A,C,E,G)",893
983,41,3302,"8(A,C,E,G)",893
106,14,3300,"12-13(B,D,F,H)",893
411,4,3300,"6-7(A,C,E,G)",893
558,1,3301,"8-9(A,C,E,G)",893
718,3,3301,"2-3(B,D,F,H)",893
982,31,3301,"6(B,D,F,H)",893
984,32,3302,"7(B,D,F,H)",893
Junior HR,8,3300,1(A-H),893
216,3,3300,"10-11(A,C,E,G)",893
511,2,3300,"4-5(B,D,F)",893
511L,2,3300,4-5(H),893
606,1,3300,"2-3(A,C,E,G)",893
719,8,3302,"8-9(B,D,F,H)",893
1171,10,3302,10-11(F),893
1170,12,3301,12-13(D),894
252,1,3300,"6-7(A,C,E,G)",894
411,3,3300,"8-9(B,D,F,H)",894
608,1,3300,"2-3(A,C,E,G)",894
714,2,3302,"8-9(A,C,E,G)",894
718,3,3301,"2-3(B,D,F,H)",894
719,9,3301,"8-9(A,C,E,G)",894
981,51,3301,"10(A,C,E,G)",894
982,32,3301,"7(B,D,F,H)",894
983,52,3302,"11(A,C,E,G)",894
984,32,3302,"7(B,D,F,H)",894
106,8,3300,"4-5(B,D,F,H)",894
1171,3,3302,4-5(C),894
335,6,3300,"10-11(B,D,F,H)",894
380,14,3302,"2-3(B,D,F,H)",894
520,1,3300,"12-13(A,C,E,G)",894
Junior HR,9,3300,1(A-H),894
1031,1,3302,"4-5(A,C,E,G)",896
1060,1,3301,"6-7(C,G)",896
216,8,3300,"12-13(B,D,F,H)",896
408,3,3300,"8-9(A,C,E,G)",896
981,52,3301,"11(A,C,E,G)",896
983,31,3302,"6(A,C,E,G)",896
106,11,3300,"10-11(B,D,F,H)",896
1170,5,3301,6-7(E),896
1171,2,3302,2-3(F),896
330,7,3300,"4-5(B,D,F,H)",896
520,2,3300,"2-3(A,C,E,G)",896
606,5,3300,"12-13(A,C,E,G)",896
982,31,3301,"6(B,D,F,H)",896
984,32,3302,"7(B,D,F,H)",896
Junior HR,10,3300,1(A-H),896
1170,5,3301,6-7(E),898
216,5,3300,"4-5(B,D,F,H)",898
510,6,3300,"10-11(B,D,F)",898
558,4,3302,"8-9(B,D,F,H)",898
922,4,3302,"10-11(A,C,E,G)",898
982,31,3301,"6(B,D,F,H)",898
106,5,3300,"12-13(A,C,E,G)",898
1171,5,3302,6-7(E),898
330,1,3300,"2-3(A,C,E,G)",898
412,3,3300,"8-9(A,C,E,G)",898
510L,6,3300,10-11(H),898
606,9,3300,"12-13(B,D,F,H)",898
719,7,3301,"8-9(B,D,F,H)",898
981,52,3301,"11(A,C,E,G)",898
983,22,3302,"5(A,C,E,G)",898
984,31,3302,"6(B,D,F,H)",898
Junior HR,1,3300,1(A-H),898
1171,8,3302,8-9(D),901
408,5,3300,"2-3(B,D,F,H)",901
558,2,3302,"8-9(A,C,E,G)",901
981,41,3301,"8(A,C,E,G)",901
983,52,3302,"11(A,C,E,G)",901
1170,8,3301,8-9(D),901
216,2,3300,"4-5(A,C,E,G)",901
330,1,3300,"2-3(A,C,E,G)",901
520,1,3300,"12-13(A,C,E,G)",901
608,6,3300,"10-11(B,D,F,H)",901
719,3,3301,"10-11(A,C,E,G)",901
982,22,3301,"5(B,D,F,H)",901
Junior HR,2,3300,1(A-H),901
106,9,3300,"6-7(B,D,F,H)",901
984,22,3302,"5(B,D,F,H)",901
262,1,3300,"6-7(B,D,F,H)",1305
380,11,3301,"4-5(B,D,F,H)",1305
719,6,3302,"4-5(B,D,F,H)",1305
106,5,3300,"12-13(A,C,E,G)",1305
330,2,3300,"4-5(A,C,E,G)",1305
606,8,3300,"10-11(B,D,F,H)",1305
982,42,3301,"9(B,D,F,H)",1305
984,42,3302,"9(B,D,F,H)",1305
510,2,3300,"8-9(A,E,G)",1305
510L,2,3300,8-9(C),1305
1170,2,3301,2-3(F),1305
1171,2,3302,2-3(F),1305
408,8,3300,"12-13(B,D,F,H)",1305
981,32,3301,"7(A,C,E,G)",1305
983,31,3302,"6(A,C,E,G)",1305
Junior HR,3,3300,1(A-H),1305
330,8,3300,"10-11(B,D,F,H)",1306
922,2,3302,"6-7(B,D,F,H)",1306
982,32,3301,"7(B,D,F,H)",1306
606,1,3300,"2-3(A,C,E,G)",1306
1170,9,3301,10-11(E),1306
1171,9,3302,10-11(E),1306
106,8,3300,"4-5(B,D,F,H)",1306
408,5,3300,"2-3(B,D,F,H)",1306
510L,4,3300,12-13(C),1306
719,7,3301,"8-9(B,D,F,H)",1306
984,41,3302,"8(B,D,F,H)",1306
225,2,3300,"6-7(A,C,E,G)",1306
510,4,3300,"12-13(A,E,G)",1306
981,42,3301,"9(A,C,E,G)",1306
983,42,3302,"9(A,C,E,G)",1306
Junior HR,3,3300,1(A-H),1306
106,8,3300,"4-5(B,D,F,H)",1853
981,51,3301,"10(A,C,E,G)",1853
982,51,3301,"10(B,D,F,H)",1853
1050,6,3301,"8-9(A,E)",1853
860,2,3302,"8-9(A,C,E,G)",1853
505,4,3300,"12-13(D,F,H)",1853
505L,4,3300,12-13(B),1853
225,7,3300,"8-9(B,D,F,H)",1853
412,2,3300,"6-7(A,C,E,G)",1853
606,1,3300,"2-3(A,C,E,G)",1853
1170,6,3301,6-7(F),1853
1171,6,3302,6-7(F),1853
330,6,3300,"12-13(A,C,E,G)",1853
983,51,3302,"10(A,C,E,G)",1853
984,51,3302,"10(B,D,F,H)",1853
Junior HR,8,3300,1(A-H),1853
742,2,3302,"6-7(B,D,F,H)",2051
890,1,3301,"6-7(B,D,F,H)",2051
981,51,3301,"10(A,C,E,G)",2051
982,41,3301,"8(B,D,F,H)",2051
983,51,3302,"10(A,C,E,G)",2051
984,41,3302,"8(B,D,F,H)",2051
404,1,3300,"2-3(A,C,E,G)",2051
506,4,3300,"2-3(B,D,F)",2051
506L,4,3300,2-3(H),2051
106,11,3300,"10-11(B,D,F,H)",2051
208,5,3300,"12-13(A,C,E,G)",2051
330,4,3300,"8-9(A,C,E,G)",2051
1170,5,3301,6-7(E),2051
1171,5,3302,6-7(E),2051
Junior HR,1,3300,1(A-H),2051
606,6,3300,"4-5(B,D,F,H)",2051
605,6,3300,"2-3(B,D,F,H)",2151
982,42,3301,"9(B,D,F,H)",2151
106,12,3300,"12-13(B,D,F,H)",2151
1050,4,3302,"8-9(D,H)",2151
330,6,3300,"12-13(A,C,E,G)",2151
412,2,3300,"6-7(A,C,E,G)",2151
510,3,3300,"4-5(C,E,G)",2151
890,1,3301,"6-7(B,D,F,H)",2151
510L,3,3300,4-5(A),2151
984,32,3302,"7(B,D,F,H)",2151
981,42,3301,"9(A,C,E,G)",2151
983,42,3302,"9(A,C,E,G)",2151
1170,10,3301,10-11(F),2151
1171,10,3302,10-11(F),2151
252,3,3300,"4-5(B,D,F,H)",2151
Junior HR,8,3300,1(A-H),2151
106,5,3300,"12-13(A,C,E,G)",2154
511,3,3300,"12-13(D,F,H)",2154
511L,3,3300,12-13(B),2154
981,51,3301,"10(A,C,E,G)",2154
Junior HR,7,3300,1(A-H),2154
605,1,3300,"2-3(A,C,E,G)",2154
983,22,3302,"5(A,C,E,G)",2154
1170,6,3301,6-7(F),2154
1171,6,3302,6-7(F),2154
252,5,3300,"8-9(B,D,F,H)",2154
335,2,3300,"8-9(A,C,E,G)",2154
412,2,3300,"6-7(A,C,E,G)",2154
716,1,3301,"2-4(B,D,F,H)",2154
717,1,3302,"2-4(B,D,F,H)",2154
982,22,3301,"5(B,D,F,H)",2154
984,22,3302,"5(B,D,F,H)",2154
